SatisfactionKey,OrderNumber,OrderDateKey,SurveyDateKey,SatisfactionScore,Comments
33847,ORD00033847,20240401,20240404,3,
33848,ORD00033848,20240401,20240406,2,Follow-up required
33849,ORD00033849,20240401,20240406,4,
33850,ORD00033850,20240401,20240405,5,
33851,ORD00033851,20240401,20240403,4,
33852,ORD00033852,20240401,20240402,5,
33853,ORD00033853,20240401,20240404,4,
33854,ORD00033854,20240401,20240407,5,
33855,ORD00033855,20240401,20240408,3,
33856,ORD00033856,20240401,20240405,2,Follow-up required
33857,ORD00033857,20240401,20240404,5,
33858,ORD00033858,20240401,20240404,4,
33859,ORD00033859,20240401,20240408,3,
33860,ORD00033860,20240401,20240402,4,
33861,ORD00033861,20240401,20240404,3,
33862,ORD00033862,20240401,20240406,4,
33863,ORD00033863,20240401,20240403,3,
33864,ORD00033864,20240401,20240407,5,
33865,ORD00033865,20240401,20240406,3,
33866,ORD00033866,20240401,20240408,4,
33867,ORD00033867,20240401,20240405,1,Follow-up required
33868,ORD00033868,20240401,20240405,5,
33869,ORD00033869,20240401,20240408,4,
33870,ORD00033870,20240401,20240408,3,
33871,ORD00033871,20240401,20240402,3,
33872,ORD00033872,20240401,20240404,3,
33873,ORD00033873,20240401,20240405,4,
33874,ORD00033874,20240401,20240406,4,
33875,ORD00033875,20240401,20240402,3,
33876,ORD00033876,20240401,20240403,4,
33877,ORD00033877,20240401,20240403,5,
33878,ORD00033878,20240401,20240403,1,Follow-up required
33879,ORD00033879,20240401,20240403,4,
33880,ORD00033880,20240401,20240402,4,
33881,ORD00033881,20240401,20240407,4,
33882,ORD00033882,20240401,20240404,1,Follow-up required
33883,ORD00033883,20240401,20240402,3,
33884,ORD00033884,20240401,20240406,2,Follow-up required
33885,ORD00033885,20240401,20240407,4,
33886,ORD00033886,20240401,20240406,4,
33887,ORD00033887,20240401,20240404,3,
33888,ORD00033888,20240401,20240408,3,
33889,ORD00033889,20240401,20240403,3,
33890,ORD00033890,20240401,20240405,5,
33891,ORD00033891,20240401,20240406,3,
33892,ORD00033892,20240401,20240402,4,
33893,ORD00033893,20240401,20240408,5,
33894,ORD00033894,20240401,20240404,5,
33895,ORD00033895,20240401,20240408,4,
33896,ORD00033896,20240401,20240406,3,
33897,ORD00033897,20240401,20240407,5,
33898,ORD00033898,20240401,20240408,5,
33899,ORD00033899,20240401,20240405,5,
33900,ORD00033900,20240401,20240408,2,Follow-up required
33901,ORD00033901,20240401,20240404,1,Follow-up required
33902,ORD00033902,20240402,20240408,4,
33903,ORD00033903,20240402,20240403,5,
33904,ORD00033904,20240402,20240405,5,
33905,ORD00033905,20240402,20240406,5,
33906,ORD00033906,20240402,20240406,4,
33907,ORD00033907,20240402,20240408,3,
33908,ORD00033908,20240402,20240405,4,
33909,ORD00033909,20240402,20240403,5,
33910,ORD00033910,20240402,20240404,4,
33911,ORD00033911,20240402,20240407,5,
33912,ORD00033912,20240402,20240406,4,
33913,ORD00033913,20240402,20240407,1,Follow-up required
33914,ORD00033914,20240402,20240409,5,
33915,ORD00033915,20240402,20240408,3,
33916,ORD00033916,20240402,20240403,4,
33917,ORD00033917,20240402,20240406,5,
33918,ORD00033918,20240402,20240409,3,
33919,ORD00033919,20240402,20240406,5,
33920,ORD00033920,20240402,20240405,3,
33921,ORD00033921,20240402,20240408,5,
33922,ORD00033922,20240402,20240405,2,Follow-up required
33923,ORD00033923,20240402,20240405,4,
33924,ORD00033924,20240402,20240407,4,
33925,ORD00033925,20240402,20240407,4,
33926,ORD00033926,20240402,20240407,4,
33927,ORD00033927,20240402,20240405,5,
33928,ORD00033928,20240402,20240404,5,
33929,ORD00033929,20240402,20240405,5,
33930,ORD00033930,20240402,20240404,4,
33931,ORD00033931,20240402,20240408,4,
33932,ORD00033932,20240402,20240404,3,
33933,ORD00033933,20240402,20240406,5,
33934,ORD00033934,20240402,20240407,2,Follow-up required
33935,ORD00033935,20240402,20240406,4,
33936,ORD00033936,20240402,20240403,3,
33937,ORD00033937,20240402,20240404,4,
33938,ORD00033938,20240402,20240405,5,
33939,ORD00033939,20240402,20240409,4,
33940,ORD00033940,20240402,20240407,5,
33941,ORD00033941,20240402,20240404,4,
33942,ORD00033942,20240402,20240409,5,
33943,ORD00033943,20240402,20240408,4,
33944,ORD00033944,20240402,20240409,3,
33945,ORD00033945,20240402,20240408,4,
33946,ORD00033946,20240402,20240408,4,
33947,ORD00033947,20240402,20240405,3,
33948,ORD00033948,20240402,20240409,3,
33949,ORD00033949,20240402,20240404,3,
33950,ORD00033950,20240402,20240405,3,
33951,ORD00033951,20240402,20240404,4,
33952,ORD00033952,20240402,20240403,4,
33953,ORD00033953,20240402,20240408,5,
33954,ORD00033954,20240402,20240405,5,
33955,ORD00033955,20240402,20240405,4,
33956,ORD00033956,20240402,20240405,4,
33957,ORD00033957,20240402,20240403,3,
33958,ORD00033958,20240402,20240407,4,
33959,ORD00033959,20240402,20240408,5,
33960,ORD00033960,20240402,20240409,3,
33961,ORD00033961,20240402,20240408,3,
33962,ORD00033962,20240402,20240408,4,
33963,ORD00033963,20240402,20240409,5,
33964,ORD00033964,20240402,20240405,4,
33965,ORD00033965,20240402,20240405,5,
33966,ORD00033966,20240402,20240406,5,
33967,ORD00033967,20240402,20240403,3,
33968,ORD00033968,20240402,20240406,1,Follow-up required
33969,ORD00033969,20240402,20240404,4,
33970,ORD00033970,20240402,20240408,4,
33971,ORD00033971,20240402,20240403,4,
33972,ORD00033972,20240402,20240407,2,Follow-up required
33973,ORD00033973,20240402,20240408,2,Follow-up required
33974,ORD00033974,20240402,20240407,1,Follow-up required
33975,ORD00033975,20240402,20240403,5,
33976,ORD00033976,20240402,20240409,5,
33977,ORD00033977,20240402,20240408,2,Follow-up required
33978,ORD00033978,20240402,20240405,3,
33979,ORD00033979,20240402,20240403,2,Follow-up required
33980,ORD00033980,20240402,20240409,5,
33981,ORD00033981,20240402,20240404,5,
33982,ORD00033982,20240402,20240404,3,
33983,ORD00033983,20240402,20240408,3,
33984,ORD00033984,20240402,20240403,4,
33985,ORD00033985,20240402,20240405,4,
33986,ORD00033986,20240402,20240407,4,
33987,ORD00033987,20240402,20240409,4,
33988,ORD00033988,20240402,20240407,5,
33989,ORD00033989,20240402,20240406,2,Follow-up required
33990,ORD00033990,20240402,20240403,5,
33991,ORD00033991,20240402,20240408,3,
33992,ORD00033992,20240402,20240409,4,
33993,ORD00033993,20240402,20240409,5,
33994,ORD00033994,20240402,20240405,5,
33995,ORD00033995,20240402,20240404,5,
33996,ORD00033996,20240402,20240403,5,
33997,ORD00033997,20240402,20240406,5,
33998,ORD00033998,20240402,20240409,3,
33999,ORD00033999,20240402,20240405,5,
34000,ORD00034000,20240402,20240409,5,
34001,ORD00034001,20240402,20240407,4,
34002,ORD00034002,20240402,20240405,4,
34003,ORD00034003,20240402,20240405,5,
34004,ORD00034004,20240402,20240407,5,
34005,ORD00034005,20240402,20240405,3,
34006,ORD00034006,20240402,20240408,5,
34007,ORD00034007,20240402,20240407,5,
34008,ORD00034008,20240402,20240404,3,
34009,ORD00034009,20240402,20240405,5,
34010,ORD00034010,20240402,20240404,3,
34011,ORD00034011,20240402,20240403,2,Follow-up required
34012,ORD00034012,20240402,20240403,4,
34013,ORD00034013,20240403,20240408,5,
34014,ORD00034014,20240403,20240408,1,Follow-up required
34015,ORD00034015,20240403,20240410,5,
34016,ORD00034016,20240403,20240407,4,
34017,ORD00034017,20240403,20240406,5,
34018,ORD00034018,20240403,20240404,5,
34019,ORD00034019,20240403,20240406,5,
34020,ORD00034020,20240403,20240405,5,
34021,ORD00034021,20240403,20240407,5,
34022,ORD00034022,20240403,20240407,3,
34023,ORD00034023,20240403,20240405,3,
34024,ORD00034024,20240403,20240404,3,
34025,ORD00034025,20240403,20240409,5,
34026,ORD00034026,20240403,20240407,3,
34027,ORD00034027,20240403,20240405,3,
34028,ORD00034028,20240403,20240409,5,
34029,ORD00034029,20240403,20240408,5,
34030,ORD00034030,20240403,20240405,5,
34031,ORD00034031,20240403,20240404,2,Follow-up required
34032,ORD00034032,20240403,20240406,4,
34033,ORD00034033,20240403,20240405,3,
34034,ORD00034034,20240403,20240405,1,Follow-up required
34035,ORD00034035,20240403,20240407,3,
34036,ORD00034036,20240403,20240410,4,
34037,ORD00034037,20240403,20240406,2,Follow-up required
34038,ORD00034038,20240403,20240408,4,
34039,ORD00034039,20240403,20240409,4,
34040,ORD00034040,20240403,20240410,1,Follow-up required
34041,ORD00034041,20240403,20240409,5,
34042,ORD00034042,20240403,20240406,5,
34043,ORD00034043,20240403,20240409,5,
34044,ORD00034044,20240403,20240406,4,
34045,ORD00034045,20240403,20240406,5,
34046,ORD00034046,20240403,20240410,5,
34047,ORD00034047,20240403,20240410,4,
34048,ORD00034048,20240403,20240405,4,
34049,ORD00034049,20240403,20240410,1,Follow-up required
34050,ORD00034050,20240403,20240405,5,
34051,ORD00034051,20240403,20240405,4,
34052,ORD00034052,20240403,20240406,5,
34053,ORD00034053,20240403,20240410,4,
34054,ORD00034054,20240403,20240410,5,
34055,ORD00034055,20240403,20240405,5,
34056,ORD00034056,20240403,20240405,5,
34057,ORD00034057,20240403,20240406,3,
34058,ORD00034058,20240403,20240408,2,Follow-up required
34059,ORD00034059,20240403,20240405,5,
34060,ORD00034060,20240403,20240407,5,
34061,ORD00034061,20240403,20240407,3,
34062,ORD00034062,20240403,20240407,5,
34063,ORD00034063,20240403,20240409,4,
34064,ORD00034064,20240403,20240406,2,Follow-up required
34065,ORD00034065,20240403,20240408,4,
34066,ORD00034066,20240403,20240410,5,
34067,ORD00034067,20240403,20240408,4,
34068,ORD00034068,20240403,20240405,5,
34069,ORD00034069,20240403,20240408,1,Follow-up required
34070,ORD00034070,20240403,20240406,5,
34071,ORD00034071,20240403,20240405,5,
34072,ORD00034072,20240403,20240406,4,
34073,ORD00034073,20240403,20240407,3,
34074,ORD00034074,20240403,20240410,4,
34075,ORD00034075,20240403,20240406,5,
34076,ORD00034076,20240403,20240407,3,
34077,ORD00034077,20240403,20240404,4,
34078,ORD00034078,20240403,20240406,3,
34079,ORD00034079,20240403,20240407,4,
34080,ORD00034080,20240403,20240408,4,
34081,ORD00034081,20240403,20240405,5,
34082,ORD00034082,20240403,20240404,4,
34083,ORD00034083,20240403,20240407,4,
34084,ORD00034084,20240403,20240410,5,
34085,ORD00034085,20240403,20240405,3,
34086,ORD00034086,20240403,20240410,4,
34087,ORD00034087,20240403,20240409,5,
34088,ORD00034088,20240403,20240409,3,
34089,ORD00034089,20240403,20240404,3,
34090,ORD00034090,20240403,20240410,4,
34091,ORD00034091,20240403,20240407,4,
34092,ORD00034092,20240403,20240409,3,
34093,ORD00034093,20240403,20240406,5,
34094,ORD00034094,20240403,20240408,4,
34095,ORD00034095,20240403,20240408,5,
34096,ORD00034096,20240403,20240406,3,
34097,ORD00034097,20240403,20240409,5,
34098,ORD00034098,20240403,20240408,5,
34099,ORD00034099,20240403,20240404,5,
34100,ORD00034100,20240403,20240407,4,
34101,ORD00034101,20240403,20240409,4,
34102,ORD00034102,20240403,20240409,4,
34103,ORD00034103,20240403,20240408,5,
34104,ORD00034104,20240403,20240404,5,
34105,ORD00034105,20240403,20240407,2,Follow-up required
34106,ORD00034106,20240403,20240409,5,
34107,ORD00034107,20240403,20240408,5,
34108,ORD00034108,20240403,20240410,4,
34109,ORD00034109,20240403,20240404,3,
34110,ORD00034110,20240403,20240410,5,
34111,ORD00034111,20240403,20240409,4,
34112,ORD00034112,20240403,20240410,5,
34113,ORD00034113,20240403,20240405,5,
34114,ORD00034114,20240403,20240405,2,Follow-up required
34115,ORD00034115,20240403,20240406,4,
34116,ORD00034116,20240404,20240408,4,
34117,ORD00034117,20240404,20240410,5,
34118,ORD00034118,20240404,20240408,3,
34119,ORD00034119,20240404,20240411,3,
34120,ORD00034120,20240404,20240407,5,
34121,ORD00034121,20240404,20240405,2,Follow-up required
34122,ORD00034122,20240404,20240409,4,
34123,ORD00034123,20240404,20240411,3,
34124,ORD00034124,20240404,20240411,4,
34125,ORD00034125,20240404,20240407,4,
34126,ORD00034126,20240404,20240405,4,
34127,ORD00034127,20240404,20240408,5,
34128,ORD00034128,20240404,20240408,2,Follow-up required
34129,ORD00034129,20240404,20240409,4,
34130,ORD00034130,20240404,20240410,4,
34131,ORD00034131,20240404,20240410,4,
34132,ORD00034132,20240404,20240408,4,
34133,ORD00034133,20240404,20240407,2,Follow-up required
34134,ORD00034134,20240404,20240405,5,
34135,ORD00034135,20240404,20240406,4,
34136,ORD00034136,20240404,20240407,3,
34137,ORD00034137,20240404,20240408,4,
34138,ORD00034138,20240404,20240406,3,
34139,ORD00034139,20240404,20240407,2,Follow-up required
34140,ORD00034140,20240404,20240411,2,Follow-up required
34141,ORD00034141,20240404,20240405,3,
34142,ORD00034142,20240404,20240408,3,
34143,ORD00034143,20240404,20240409,4,
34144,ORD00034144,20240404,20240410,4,
34145,ORD00034145,20240404,20240410,4,
34146,ORD00034146,20240404,20240405,1,Follow-up required
34147,ORD00034147,20240404,20240406,5,
34148,ORD00034148,20240404,20240410,5,
34149,ORD00034149,20240404,20240409,5,
34150,ORD00034150,20240404,20240409,4,
34151,ORD00034151,20240404,20240405,4,
34152,ORD00034152,20240404,20240407,3,
34153,ORD00034153,20240404,20240409,5,
34154,ORD00034154,20240404,20240407,3,
34155,ORD00034155,20240404,20240409,3,
34156,ORD00034156,20240404,20240409,4,
34157,ORD00034157,20240404,20240410,4,
34158,ORD00034158,20240404,20240407,4,
34159,ORD00034159,20240404,20240405,2,Follow-up required
34160,ORD00034160,20240404,20240410,4,
34161,ORD00034161,20240404,20240410,5,
34162,ORD00034162,20240404,20240406,5,
34163,ORD00034163,20240404,20240408,4,
34164,ORD00034164,20240404,20240408,4,
34165,ORD00034165,20240404,20240411,2,Follow-up required
34166,ORD00034166,20240404,20240411,3,
34167,ORD00034167,20240404,20240407,3,
34168,ORD00034168,20240404,20240410,4,
34169,ORD00034169,20240404,20240409,5,
34170,ORD00034170,20240404,20240410,4,
34171,ORD00034171,20240404,20240407,2,Follow-up required
34172,ORD00034172,20240404,20240411,4,
34173,ORD00034173,20240404,20240405,3,
34174,ORD00034174,20240404,20240408,5,
34175,ORD00034175,20240404,20240406,3,
34176,ORD00034176,20240404,20240409,4,
34177,ORD00034177,20240404,20240406,4,
34178,ORD00034178,20240404,20240407,3,
34179,ORD00034179,20240404,20240410,2,Follow-up required
34180,ORD00034180,20240404,20240407,4,
34181,ORD00034181,20240404,20240410,2,Follow-up required
34182,ORD00034182,20240404,20240407,4,
34183,ORD00034183,20240404,20240410,5,
34184,ORD00034184,20240404,20240407,3,
34185,ORD00034185,20240404,20240408,4,
34186,ORD00034186,20240404,20240406,5,
34187,ORD00034187,20240404,20240407,4,
34188,ORD00034188,20240404,20240410,5,
34189,ORD00034189,20240404,20240406,3,
34190,ORD00034190,20240404,20240411,5,
34191,ORD00034191,20240404,20240410,4,
34192,ORD00034192,20240404,20240407,5,
34193,ORD00034193,20240404,20240411,2,Follow-up required
34194,ORD00034194,20240404,20240408,3,
34195,ORD00034195,20240404,20240405,2,Follow-up required
34196,ORD00034196,20240404,20240410,5,
34197,ORD00034197,20240404,20240406,4,
34198,ORD00034198,20240404,20240411,5,
34199,ORD00034199,20240404,20240408,3,
34200,ORD00034200,20240404,20240410,2,Follow-up required
34201,ORD00034201,20240404,20240410,3,
34202,ORD00034202,20240404,20240406,4,
34203,ORD00034203,20240404,20240410,5,
34204,ORD00034204,20240404,20240411,4,
34205,ORD00034205,20240404,20240407,5,
34206,ORD00034206,20240404,20240411,3,
34207,ORD00034207,20240404,20240409,4,
34208,ORD00034208,20240404,20240409,5,
34209,ORD00034209,20240404,20240405,3,
34210,ORD00034210,20240404,20240405,1,Follow-up required
34211,ORD00034211,20240404,20240408,4,
34212,ORD00034212,20240404,20240409,1,Follow-up required
34213,ORD00034213,20240404,20240411,5,
34214,ORD00034214,20240404,20240409,5,
34215,ORD00034215,20240404,20240409,5,
34216,ORD00034216,20240404,20240406,5,
34217,ORD00034217,20240404,20240409,3,
34218,ORD00034218,20240404,20240407,2,Follow-up required
34219,ORD00034219,20240404,20240409,5,
34220,ORD00034220,20240404,20240406,4,
34221,ORD00034221,20240404,20240411,4,
34222,ORD00034222,20240405,20240408,5,
34223,ORD00034223,20240405,20240411,4,
34224,ORD00034224,20240405,20240412,2,Follow-up required
34225,ORD00034225,20240405,20240412,5,
34226,ORD00034226,20240405,20240412,4,
34227,ORD00034227,20240405,20240411,5,
34228,ORD00034228,20240405,20240410,4,
34229,ORD00034229,20240405,20240409,3,
34230,ORD00034230,20240405,20240411,3,
34231,ORD00034231,20240405,20240408,5,
34232,ORD00034232,20240405,20240407,4,
34233,ORD00034233,20240405,20240407,4,
34234,ORD00034234,20240405,20240406,4,
34235,ORD00034235,20240405,20240411,4,
34236,ORD00034236,20240405,20240406,3,
34237,ORD00034237,20240405,20240410,4,
34238,ORD00034238,20240405,20240412,3,
34239,ORD00034239,20240405,20240410,4,
34240,ORD00034240,20240405,20240411,4,
34241,ORD00034241,20240405,20240407,3,
34242,ORD00034242,20240405,20240410,4,
34243,ORD00034243,20240405,20240410,4,
34244,ORD00034244,20240405,20240411,3,
34245,ORD00034245,20240405,20240411,5,
34246,ORD00034246,20240405,20240412,2,Follow-up required
34247,ORD00034247,20240405,20240409,4,
34248,ORD00034248,20240405,20240406,3,
34249,ORD00034249,20240405,20240406,5,
34250,ORD00034250,20240405,20240412,5,
34251,ORD00034251,20240405,20240408,4,
34252,ORD00034252,20240405,20240408,5,
34253,ORD00034253,20240405,20240406,3,
34254,ORD00034254,20240405,20240410,2,Follow-up required
34255,ORD00034255,20240405,20240407,3,
34256,ORD00034256,20240405,20240410,3,
34257,ORD00034257,20240405,20240412,4,
34258,ORD00034258,20240405,20240407,4,
34259,ORD00034259,20240405,20240410,4,
34260,ORD00034260,20240405,20240406,5,
34261,ORD00034261,20240405,20240411,3,
34262,ORD00034262,20240405,20240407,1,Follow-up required
34263,ORD00034263,20240405,20240412,4,
34264,ORD00034264,20240405,20240406,4,
34265,ORD00034265,20240405,20240412,2,Follow-up required
34266,ORD00034266,20240405,20240409,2,Follow-up required
34267,ORD00034267,20240405,20240406,4,
